Components List
0	1	0	09010000	263	209	126	117	604	1044	Image/Icon
1	2	0	170a0000	0	0	0	0	0	0	Weather label
2	2	0	17090000	295	68	56	52	15786	16140	Weather label
3	2	0	17090000	295	68	56	52	19052	19338	Weather label
4	2	0	17090000	295	68	56	52	22250	22758	Weather label
5	2	0	17090000	295	68	56	52	25670	26050	Weather label
6	2	0	17090000	295	68	56	52	28962	29318	Weather label
7	2	0	17090000	295	68	56	52	32230	32682	Weather label
8	2	0	17090000	295	68	56	52	35594	36034	Weather label
9	2	0	17090000	295	68	56	52	38946	39454	Weather label
10	2	0	17090000	295	68	56	52	42366	42716	Weather label
11	3	1	06870082	258	375	55	203	45628	45662	Weekday label
12	3	2	06870082	258	375	73	203	56827	56861	Weekday label
13	4	0	008a8200	144	34	123	1820	71680	71714	Hour no
14	4	0	008a8200	11	34	123	1820	71680	71714	Hour no
15	5	0	018a8200	131	245	128	2060	295574	296082	Minute no
16	5	0	018a8200	3	245	128	2060	559762	560264	Minute no
17	6	0	028a8200	357	375	17	290	823944	823978	Date no
18	6	0	028a8200	339	375	17	290	823944	823978	Date no
19	7	0	108a8300	331	251	17	290	823944	823978	Heart Rate no
20	7	0	108a8300	313	251	17	290	823944	823978	Heart Rate no
21	7	0	108a8300	295	251	17	290	823944	823978	Heart Rate no
22	8	0	fa080000	320	143	17	3	65535	0	Weather no+ label
23	8	0	fa080000	302	143	17	3	65535	0	Weather no+ label
24	8	0	fa8a4300	320	130	17	290	823944	823978	Weather no+ label
25	8	0	fa8a4300	302	130	17	290	823944	823978	Weather no+ label
26	8	0	fa8a4300	302	130	17	290	823944	823978	Weather no+ label
27	8	0	fa028000	344	130	30	27	828908	828940	Weather no+ label
28	8	0	fa028000	344	130	27	27	829750	829778	Weather no+ label
29	8	0	fa002000	289	143	11	3	65535	0	Weather no+ label
